status,priority,updated,issue_type,reporter,created,resolutiondate,vote_count,project,assignee,comment_count,key,description_length,summary_length,watch_count,resolution,days_in_current_status,issue_number,num_components,component_java,num_affected_versions,num_labels,created_weekday,created_month,duration
Closed,Major,2013-08-20 17:46:04.903000+00:00,Improvement,cutting,2013-02-20 00:42:57.006000+00:00,2013-03-27 23:42:50.657000+00:00,0,AVRO,cutting,7,AVRO-1259,349.0,40,2,Fixed,180.993394872,1259,1,0,0,0,2,2,35 days 22:59:53.651000
Resolved,Major,2014-02-11 04:54:03.618000+00:00,Bug,mic159,2013-02-01 05:36:50.815000+00:00,2013-12-18 13:32:02.635000+00:00,0,AVRO,,10,AVRO-1237,244.0,54,5,Fixed,61.1698096314,1237,1,0,0,0,4,2,320 days 07:55:11.820000
Closed,Major,2014-01-23 21:58:54.867000+00:00,Bug,dbeech,2013-01-17 13:45:01.702000+00:00,2013-12-13 00:59:12.386000+00:00,1,AVRO,dbeech,17,AVRO-1234,517.0,72,9,Fixed,24.8178165779,1234,0,0,1,0,3,1,329 days 11:14:10.684000
Closed,Major,2013-08-27 17:00:19.256000+00:00,Bug,tomwhite,2012-09-11 11:05:49.103000+00:00,2012-09-12 08:22:08.444000+00:00,0,AVRO,tomwhite,8,AVRO-1155,194.0,84,4,Fixed,509.847467807,1155,1,1,0,0,1,9,0 days 21:16:19.341000
Closed,Major,2013-02-12 18:43:51.828000+00:00,Bug,gffletch,2012-09-14 19:35:25.321000+00:00,2012-09-17 20:17:06.817000+00:00,0,AVRO,gffletch,6,AVRO-1166,875.0,57,3,Fixed,509.84746148,1166,1,1,1,0,4,9,3 days 00:41:41.496000
Closed,Major,2012-09-25 21:16:13.173000+00:00,Bug,vnadkarni,2012-09-14 17:40:00.251000+00:00,2012-09-17 23:19:09.269000+00:00,0,AVRO,,4,AVRO-1165,1505.0,56,2,Fixed,509.847465834,1165,1,0,1,0,4,9,3 days 05:39:09.018000
Closed,Trivial,2012-09-25 21:16:13.686000+00:00,Bug,vnadkarni,2012-09-14 17:12:55.549000+00:00,2012-09-17 23:13:56.317000+00:00,0,AVRO,,3,AVRO-1164,477.0,55,2,Fixed,509.847459898,1164,1,0,1,0,4,9,3 days 06:01:00.768000
Closed,Major,2012-12-10 17:57:38.569000+00:00,Bug,mpugachev,2012-09-14 12:45:52.541000+00:00,2012-11-30 09:54:32.264000+00:00,0,AVRO,,4,AVRO-1163,74.0,44,3,Fixed,433.985366335,1163,1,0,1,0,4,9,76 days 21:08:39.723000
Closed,Major,2012-09-25 21:16:12.836000+00:00,Bug,alexandre.normand,2012-09-13 21:15:25.276000+00:00,2012-09-13 23:41:28.102000+00:00,0,AVRO,alexandre.normand,6,AVRO-1162,414.0,80,2,Fixed,509.847469739,1162,1,1,1,2,3,9,0 days 02:26:02.826000
Closed,Major,2012-09-25 21:16:13.282000+00:00,Bug,lmartinking,2012-09-13 06:27:09.390000+00:00,2012-09-17 23:28:28.556000+00:00,0,AVRO,,7,AVRO-1161,1333.0,43,3,Fixed,509.847464579,1161,1,0,1,1,3,9,4 days 17:01:19.166000
Closed,Major,2012-09-25 21:16:12.891000+00:00,Bug,lmartinking,2012-09-13 02:54:41.222000+00:00,2012-09-13 21:25:07.131000+00:00,0,AVRO,,2,AVRO-1159,256.0,52,2,Fixed,509.847469094,1159,1,0,1,2,3,9,0 days 18:30:25.909000
Closed,Major,2012-09-25 21:16:14.326000+00:00,Bug,lmartinking,2012-09-13 02:44:23.895000+00:00,2012-09-13 21:21:10.126000+00:00,0,AVRO,,3,AVRO-1158,186.0,52,2,Fixed,509.847452498,1158,1,0,1,2,3,9,0 days 18:36:46.231000
Closed,Minor,2012-12-10 17:57:36.561000+00:00,Improvement,onetoinfinity@yahoo.com,2012-09-12 17:17:51.719000+00:00,2012-11-01 17:44:07.334000+00:00,0,AVRO,cutting,12,AVRO-1157,315.0,74,3,Fixed,433.985389583,1157,2,1,1,0,2,9,50 days 00:26:15.615000
Closed,Major,2012-09-25 21:16:13.337000+00:00,Bug,karel1980,2012-09-11 09:36:32.534000+00:00,2012-09-13 20:37:07.246000+00:00,0,AVRO,karel1980,6,AVRO-1154,273.0,47,3,Fixed,509.847463938,1154,0,0,0,0,1,9,2 days 11:00:34.712000
Closed,Major,2012-09-25 21:16:13.846000+00:00,Bug,alexandre.normand,2012-09-11 00:02:00.156000+00:00,2012-09-12 23:54:08.736000+00:00,0,AVRO,alexandre.normand,9,AVRO-1153,1424.0,84,2,Fixed,509.84745806,1153,1,1,1,2,1,9,1 days 23:52:08.580000
Closed,Major,2012-09-25 21:16:14.084000+00:00,Bug,cutting,2012-09-10 23:36:51.706000+00:00,2012-09-10 23:43:51.511000+00:00,0,AVRO,cutting,1,AVRO-1152,190.0,38,1,Fixed,509.847455307,1152,1,1,1,0,0,9,0 days 00:06:59.805000
Closed,Minor,2012-09-25 21:16:12.944000+00:00,Improvement,hshreedharan,2012-09-10 06:25:13.965000+00:00,2012-09-11 11:34:50.821000+00:00,0,AVRO,hshreedharan,6,AVRO-1151,133.0,73,2,Fixed,509.847468492,1151,1,1,0,0,0,9,1 days 05:09:36.856000
Closed,Minor,2012-09-25 21:16:13.966000+00:00,Bug,gabriel.reid,2012-09-07 20:48:31.022000+00:00,2012-09-17 20:43:39.786000+00:00,0,AVRO,gabriel.reid,9,AVRO-1150,294.0,48,2,Fixed,509.847456676,1150,1,1,0,0,4,9,9 days 23:55:08.764000
Closed,Major,2012-09-25 21:16:13.793000+00:00,Improvement,gabriel.reid,2012-09-07 20:43:33.774000+00:00,2012-09-11 22:38:48.397000+00:00,0,AVRO,gabriel.reid,3,AVRO-1149,375.0,55,2,Fixed,509.84745868,1149,1,1,0,0,4,9,4 days 01:55:14.623000
Resolved,Major,2013-02-12 18:43:51.811000+00:00,Bug,netvisao,2012-09-07 20:12:36.541000+00:00,2013-02-12 18:43:51.783000+00:00,0,AVRO,,3,AVRO-1148,742.0,55,3,Duplicate,369.953268311,1148,1,1,1,1,4,9,157 days 22:31:15.242000
Closed,Major,2012-09-25 21:16:14.496000+00:00,Improvement,alexandre.normand,2012-09-05 19:38:11.911000+00:00,2012-09-10 23:42:20.887000+00:00,0,AVRO,alexandre.normand,10,AVRO-1147,485.0,75,2,Fixed,509.847450546,1147,1,1,1,2,2,9,5 days 04:04:08.976000
Closed,Major,2012-09-25 21:16:14.142000+00:00,Bug,alexandre.normand,2012-08-31 22:51:35.147000+00:00,2012-09-10 18:32:49.212000+00:00,0,AVRO,alexandre.normand,12,AVRO-1146,583.0,86,2,Fixed,509.847454645,1146,1,1,1,1,4,8,9 days 19:41:14.065000
Closed,Major,2012-09-25 21:22:59.667000+00:00,Bug,alexandre.normand,2012-08-31 17:25:55.562000+00:00,2012-08-31 21:27:58.363000+00:00,0,AVRO,,5,AVRO-1145,3284.0,82,2,Not A Problem,509.84276107,1145,1,1,1,0,4,8,0 days 04:02:02.801000
Closed,Major,2012-09-25 21:16:13.906000+00:00,Bug,janlugt,2012-08-28 17:13:50.175000+00:00,2012-09-09 04:47:05.942000+00:00,0,AVRO,thiru_mg,4,AVRO-1143,177.0,53,3,Fixed,509.84745738,1143,1,0,1,0,1,8,11 days 11:33:15.767000
Closed,Major,2012-09-25 21:16:14.387000+00:00,Bug,mnagy,2012-08-21 13:29:13.408000+00:00,2012-09-14 21:09:19.395000+00:00,0,AVRO,cutting,4,AVRO-1142,367.0,73,2,Fixed,509.847451814,1142,1,0,0,0,1,8,24 days 07:40:05.987000
Closed,Major,2012-09-25 21:24:32.198000+00:00,Bug,mnagy,2012-08-21 13:16:03.582000+00:00,2012-08-27 04:54:49.862000+00:00,0,AVRO,,3,AVRO-1141,198.0,43,2,Fixed,509.841690126,1141,1,0,1,0,1,8,5 days 15:38:46.280000
Closed,Major,2012-09-25 21:24:32.297000+00:00,Bug,janlugt,2012-08-15 21:03:06.412000+00:00,2012-08-20 08:05:31.381000+00:00,0,AVRO,,3,AVRO-1140,359.0,42,2,Fixed,509.84168897,1140,1,0,1,0,2,8,4 days 11:02:24.969000
Closed,Minor,2012-09-25 21:16:14.441000+00:00,Improvement,lewismc,2012-08-15 12:35:12.532000+00:00,2012-08-15 20:06:27.642000+00:00,0,AVRO,lewismc,6,AVRO-1139,187.0,46,2,Invalid,509.847451193,1139,1,1,1,0,2,8,0 days 07:31:15.110000
Closed,Major,2012-09-25 21:16:13.055000+00:00,Bug,mpugachev,2012-08-13 13:57:41.012000+00:00,2012-09-13 21:12:51.812000+00:00,0,AVRO,,3,AVRO-1138,285.0,61,2,Fixed,509.847467225,1138,1,0,1,0,0,8,31 days 07:15:10.800000
Closed,Minor,2012-09-25 21:22:59.634000+00:00,Bug,jeremy@lewi.us,2012-08-05 22:44:22.673000+00:00,2012-08-06 19:26:31.857000+00:00,0,AVRO,,3,AVRO-1136,606.0,35,2,Won't Fix,509.842761464,1136,1,1,1,0,6,8,0 days 20:42:09.184000
Closed,Major,2012-09-25 21:16:13.114000+00:00,Bug,thiru_mg,2012-08-05 03:17:52.951000+00:00,2012-08-20 07:59:24.323000+00:00,0,AVRO,thiru_mg,3,AVRO-1135,392.0,30,1,Fixed,509.847466558,1135,1,0,1,0,6,8,15 days 04:41:31.372000
Closed,Major,2012-12-10 18:00:12.644000+00:00,Bug,pdlug,2012-07-27 01:11:59.013000+00:00,2012-11-28 22:34:44.400000+00:00,1,AVRO,,4,AVRO-1134,11762.0,55,3,Duplicate,433.983583099,1134,1,0,1,0,4,7,124 days 21:22:45.387000
Closed,Minor,2012-09-25 21:24:32.435000+00:00,Bug,lmoss,2012-07-22 16:48:46.789000+00:00,2012-07-24 02:30:16.090000+00:00,0,AVRO,lmoss,2,AVRO-1131,667.0,73,2,Fixed,509.841687384,1131,1,0,1,1,6,7,1 days 09:41:29.301000
Closed,Major,2012-09-25 21:16:13.740000+00:00,Improvement,mpugachev,2012-07-19 10:48:00.201000+00:00,2012-09-13 21:15:47.001000+00:00,0,AVRO,,3,AVRO-1129,260.0,23,2,Fixed,509.84745932,1129,1,0,1,0,3,7,56 days 10:27:46.800000
Closed,Critical,2012-09-25 21:16:13.228000+00:00,Bug,ekohlwey,2012-07-17 15:36:58.391000+00:00,2012-07-19 21:25:22.468000+00:00,0,AVRO,cutting,4,AVRO-1128,1342.0,72,2,Fixed,509.847465236,1128,0,0,2,0,1,7,2 days 05:48:24.077000
Closed,Major,2012-07-18 21:54:25.217000+00:00,Improvement,cutting,2012-07-12 18:38:23.022000+00:00,2012-07-12 19:04:28.188000+00:00,0,AVRO,cutting,2,AVRO-1125,303.0,51,1,Fixed,578.8209376,1125,2,1,0,0,3,7,0 days 00:26:05.166000
Closed,Major,2012-09-25 21:22:59.534000+00:00,Bug,stevenwillis,2012-06-27 18:55:27.542000+00:00,2012-08-01 21:16:28.853000+00:00,0,AVRO,,4,AVRO-1123,199.0,61,3,Duplicate,509.842762636,1123,1,1,3,0,2,6,35 days 02:21:01.311000
Closed,Major,2012-07-18 21:54:24.509000+00:00,Improvement,nagav.ashish,2012-06-21 21:38:10.569000+00:00,2012-07-02 22:13:10.841000+00:00,0,AVRO,nagav.ashish,4,AVRO-1120,125.0,107,2,Fixed,578.820945685,1120,1,1,1,2,3,6,11 days 00:35:00.272000
Closed,Major,2012-07-18 21:54:24.406000+00:00,Bug,sortega,2012-06-20 07:17:06.228000+00:00,2012-07-05 21:45:09.644000+00:00,0,AVRO,sortega,11,AVRO-1119,517.0,27,2,Fixed,578.820946867,1119,1,1,2,0,2,6,15 days 14:28:03.416000
Closed,Major,2013-05-09 16:17:20.560000+00:00,Bug,mpercy,2012-06-20 02:47:45.559000+00:00,2012-06-20 06:20:51.297000+00:00,0,AVRO,,4,AVRO-1118,1546.0,96,3,Not A Problem,509.842763824,1118,0,0,1,0,2,6,0 days 03:33:05.738000
Closed,Major,2012-07-18 21:54:25.010000+00:00,Improvement,lmartinking,2012-06-18 06:37:46.261000+00:00,2012-06-22 11:59:50.217000+00:00,0,AVRO,,6,AVRO-1117,172.0,83,2,Fixed,578.820940006,1117,1,0,0,0,0,6,4 days 05:22:03.956000
Closed,Major,2012-07-18 21:54:24.760000+00:00,Bug,thiru_mg,2012-06-15 18:24:15.671000+00:00,2012-07-04 09:11:08.608000+00:00,0,AVRO,thiru_mg,3,AVRO-1116,252.0,43,1,Fixed,578.820942739,1116,1,0,10,0,4,6,18 days 14:46:52.937000
Closed,Critical,2012-07-18 21:54:25.762000+00:00,Bug,mpugachev,2012-06-13 11:07:16.389000+00:00,2012-06-22 11:53:32.932000+00:00,0,AVRO,,5,AVRO-1115,569.0,50,2,Fixed,578.820931155,1115,1,0,1,0,2,6,9 days 00:46:16.543000
Closed,Major,2012-07-18 21:54:24.627000+00:00,Bug,cutting,2012-06-11 21:50:29.293000+00:00,2012-06-11 21:52:13.298000+00:00,0,AVRO,cutting,1,AVRO-1114,89.0,52,1,Fixed,578.820944201,1114,1,1,1,0,0,6,0 days 00:01:44.005000
Closed,Minor,2012-07-18 21:54:25.330000+00:00,Bug,matthewcmead,2012-06-09 01:35:20.607000+00:00,2012-06-15 18:25:58.533000+00:00,0,AVRO,matthewcmead,8,AVRO-1112,127.0,54,3,Fixed,578.820936148,1112,1,1,2,2,5,6,6 days 16:50:37.926000
Closed,Major,2013-01-08 17:54:09.480000+00:00,Bug,hshreedharan,2012-06-08 22:37:32.125000+00:00,2012-09-11 11:50:48.983000+00:00,0,AVRO,mpercy,7,AVRO-1111,771.0,53,9,Fixed,509.847453314,1111,1,1,1,0,4,6,94 days 13:13:16.858000
Closed,Major,2012-09-25 21:22:59.700000+00:00,Bug,spachev,2012-06-07 21:29:37.147000+00:00,2012-06-18 21:05:36.462000+00:00,0,AVRO,,3,AVRO-1110,235.0,59,3,Duplicate,509.842760734,1110,1,0,1,0,3,6,10 days 23:35:59.315000
Closed,Major,2012-07-18 21:54:24.902000+00:00,Bug,mfarnan,2012-06-07 01:07:06.629000+00:00,2012-07-12 18:19:35.344000+00:00,0,AVRO,,4,AVRO-1109,275.0,49,2,Fixed,578.820941257,1109,1,0,3,4,3,6,35 days 17:12:28.715000
Closed,Major,2012-07-18 21:54:25.451000+00:00,New Feature,nagav.ashish,2012-06-02 00:19:12.627000+00:00,2012-06-15 21:29:51.940000+00:00,0,AVRO,cutting,6,AVRO-1108,121.0,45,2,Fixed,578.820934892,1108,1,1,1,0,5,6,13 days 21:10:39.313000
Closed,Major,2012-12-07 04:47:32.877000+00:00,New Feature,nagav.ashish,2012-06-01 06:55:39.145000+00:00,2012-06-12 19:46:32.116000+00:00,0,AVRO,nagav.ashish,8,AVRO-1106,50.0,43,3,Fixed,578.820933784,1106,1,1,1,2,4,6,11 days 12:50:52.971000
Closed,Major,2012-07-18 21:54:25.649000+00:00,New Feature,lmartinking,2012-05-28 04:50:20.994000+00:00,2012-06-18 21:40:43.076000+00:00,1,AVRO,,5,AVRO-1104,135.0,15,4,Fixed,578.82093263,1104,1,0,1,2,0,5,21 days 16:50:22.082000
Closed,Major,2013-02-01 16:28:54.848000+00:00,Improvement,jacobmetcalf,2012-05-26 18:12:20.041000+00:00,2012-08-01 21:15:19.022000+00:00,0,AVRO,cutting,10,AVRO-1103,1594.0,58,4,Fixed,509.847462238,1103,1,1,1,0,5,5,67 days 03:02:58.981000
Closed,Major,2012-06-11 20:01:34.225000+00:00,Bug,mpugachev,2012-05-25 06:43:11.627000+00:00,2012-06-07 17:41:19.885000+00:00,0,AVRO,,2,AVRO-1102,77.0,45,2,Fixed,615.899305584,1102,1,0,2,0,4,5,13 days 10:58:08.258000
Closed,Critical,2012-09-25 21:22:59.854000+00:00,Bug,mpugachev,2012-05-24 14:19:46.162000+00:00,2012-09-13 21:17:41.536000+00:00,0,AVRO,,10,AVRO-1101,123.0,78,3,Won't Fix,509.842758966,1101,1,0,2,0,3,5,112 days 06:57:55.374000
Closed,Major,2012-06-11 20:01:36.997000+00:00,Bug,jojenki,2012-05-21 23:22:07.016000+00:00,2012-06-07 20:42:29.332000+00:00,0,AVRO,cutting,11,AVRO-1099,1229.0,29,2,Fixed,615.899273494,1099,1,1,1,1,0,5,16 days 21:20:22.316000
Closed,Major,2012-06-11 20:01:36.568000+00:00,Bug,cutting,2012-05-21 20:54:58.106000+00:00,2012-05-23 20:35:19.406000+00:00,0,AVRO,cutting,3,AVRO-1098,264.0,52,2,Fixed,615.899278484,1098,1,0,0,0,0,5,1 days 23:40:21.300000
Closed,Major,2012-06-11 20:01:36.753000+00:00,Bug,thiru_mg,2012-05-21 05:39:17.534000+00:00,2012-05-23 20:29:04.705000+00:00,0,AVRO,thiru_mg,4,AVRO-1097,580.0,43,3,Fixed,615.899276194,1097,1,1,0,0,0,5,2 days 14:49:47.171000
Closed,Major,2012-06-11 20:01:34.976000+00:00,Bug,dcreager,2012-05-20 13:46:18.426000+00:00,2012-05-20 13:51:29.930000+00:00,0,AVRO,,4,AVRO-1096,318.0,41,2,Fixed,615.899296751,1096,1,0,1,0,6,5,0 days 00:05:11.504000
Closed,Minor,2012-09-25 21:24:32.365000+00:00,Improvement,thiru_mg,2012-05-19 02:46:36.529000+00:00,2012-05-20 16:40:19.574000+00:00,0,AVRO,thiru_mg,1,AVRO-1095,112.0,114,1,Fixed,509.841688245,1095,1,0,0,0,5,5,1 days 13:53:43.045000
Closed,Major,2012-06-11 20:01:34.757000+00:00,Bug,ekohlwey,2012-05-17 17:58:05.516000+00:00,2012-05-18 21:30:19.282000+00:00,0,AVRO,ekohlwey,9,AVRO-1094,341.0,48,2,Fixed,615.899299451,1094,1,1,2,0,3,5,1 days 03:32:13.766000
Closed,Major,2012-09-25 21:22:59.567000+00:00,Bug,catalinalexandru.zamfir@gameloft.com,2012-05-16 14:37:00.731000+00:00,2012-05-17 18:33:10.476000+00:00,0,AVRO,,1,AVRO-1093,2511.0,72,1,Invalid,509.842762299,1093,0,0,2,0,2,5,1 days 03:56:09.745000
Closed,Critical,2012-06-11 20:01:34.587000+00:00,Bug,mpugachev,2012-05-16 10:40:20.206000+00:00,2012-05-20 14:25:44.994000+00:00,0,AVRO,,8,AVRO-1092,176.0,56,3,Fixed,615.899301421,1092,1,0,2,0,2,5,4 days 03:45:24.788000
Closed,Minor,2012-06-11 20:01:33.764000+00:00,Improvement,vnadkarni,2012-05-15 17:42:57.080000+00:00,2012-05-20 14:29:26.951000+00:00,0,AVRO,,3,AVRO-1091,328.0,60,2,Fixed,615.899310937,1091,1,0,1,0,1,5,4 days 20:46:29.871000
Closed,Major,2012-06-11 20:01:35.372000+00:00,Bug,catalinalexandru.zamfir@gameloft.com,2012-05-14 11:34:53.303000+00:00,2012-05-17 20:16:22.311000+00:00,0,AVRO,cutting,11,AVRO-1090,2023.0,88,3,Fixed,615.899292211,1090,0,0,1,0,0,5,3 days 08:41:29.008000
Closed,Major,2012-12-10 17:57:36.068000+00:00,Bug,vnadkarni,2012-05-14 08:28:09.789000+00:00,2012-12-01 17:04:28.186000+00:00,0,AVRO,,3,AVRO-1089,1100.0,63,1,Fixed,433.985395396,1089,1,0,2,0,0,5,201 days 08:36:18.397000
Closed,Major,2012-06-11 20:01:35.852000+00:00,Improvement,vnadkarni,2012-05-14 08:12:45.046000+00:00,2012-05-20 14:14:15.239000+00:00,0,AVRO,,6,AVRO-1088,1745.0,64,2,Fixed,615.899286786,1088,1,0,1,0,0,5,6 days 06:01:30.193000
Closed,Blocker,2012-06-11 20:01:36.505000+00:00,Bug,mpugachev,2012-05-12 11:06:14.091000+00:00,2012-05-21 12:28:25.055000+00:00,0,AVRO,,4,AVRO-1087,833.0,64,1,Fixed,615.89927923,1087,1,0,1,0,5,5,9 days 01:22:10.964000
Closed,Critical,2012-06-11 20:01:33.889000+00:00,Bug,mpugachev,2012-05-12 10:37:05.059000+00:00,2012-05-20 14:05:17.981000+00:00,0,AVRO,,2,AVRO-1086,197.0,58,1,Fixed,615.899309382,1086,1,0,2,0,5,5,8 days 03:28:12.922000
Closed,Major,2012-06-11 20:01:34.668000+00:00,New Feature,ewhauser,2012-05-11 14:03:48.386000+00:00,2012-05-16 07:59:54.919000+00:00,0,AVRO,ewhauser,2,AVRO-1085,99.0,21,1,Fixed,615.899300333,1085,1,0,1,0,4,5,4 days 17:56:06.533000
Closed,Major,2012-06-11 20:01:34.403000+00:00,Bug,mpugachev,2012-05-11 09:49:45.504000+00:00,2012-05-20 13:58:13.820000+00:00,0,AVRO,,3,AVRO-1084,161.0,68,1,Fixed,615.899303552,1084,1,0,2,0,4,5,9 days 04:08:28.316000
Closed,Major,2012-06-11 20:01:37.344000+00:00,Bug,mpugachev,2012-05-11 08:48:28.168000+00:00,2012-05-20 14:03:28.174000+00:00,0,AVRO,,5,AVRO-1083,45.0,29,1,Fixed,615.899269525,1083,1,0,2,0,4,5,9 days 05:15:00.006000
Closed,Major,2012-06-11 20:01:38.263000+00:00,Bug,mpugachev,2012-05-11 07:24:22.421000+00:00,2012-05-20 13:51:45.926000+00:00,0,AVRO,,2,AVRO-1082,146.0,39,2,Fixed,615.89925889,1082,1,0,2,0,4,5,9 days 06:27:23.505000
Closed,Major,2013-01-09 21:18:27.973000+00:00,Bug,rfuller,2012-05-10 14:11:10.478000+00:00,2012-05-17 19:51:15.740000+00:00,0,AVRO,cutting,8,AVRO-1081,607.0,54,5,Fixed,615.899298232,1081,0,0,1,0,3,5,7 days 05:40:05.262000
Closed,Major,2013-06-13 19:07:09.642000+00:00,Bug,kehli,2012-05-06 06:28:35.586000+00:00,2012-05-09 08:35:12.451000+00:00,0,AVRO,kehli,4,AVRO-1080,1982.0,51,0,Fixed,509.841691359,1080,1,0,1,0,6,5,3 days 02:06:36.865000
Closed,Minor,2012-09-25 21:24:32.165000+00:00,Improvement,nurf,2012-05-04 12:53:46.996000+00:00,2012-05-16 08:32:29.992000+00:00,0,AVRO,thiru_mg,3,AVRO-1079,844.0,47,1,Fixed,509.841690585,1079,1,0,2,0,4,5,11 days 19:38:42.996000
Closed,Major,2012-09-25 21:24:32.231000+00:00,Bug,nurf,2012-05-04 12:38:20.640000+00:00,2012-05-16 08:23:15.219000+00:00,0,AVRO,thiru_mg,2,AVRO-1078,127.0,50,1,Fixed,509.841689834,1078,1,0,1,0,4,5,11 days 19:44:54.579000
Closed,Major,2012-09-25 21:24:32.132000+00:00,Bug,nurf,2012-05-04 12:32:58.653000+00:00,2012-05-16 08:13:07.912000+00:00,0,AVRO,thiru_mg,2,AVRO-1077,198.0,39,1,Fixed,509.84169097,1077,1,0,2,0,4,5,11 days 19:40:09.259000
Closed,Major,2012-06-11 20:01:36.832000+00:00,Bug,kaykay.unique,2012-04-29 04:38:51.520000+00:00,2012-05-17 21:23:30.667000+00:00,0,AVRO,kaykay.unique,3,AVRO-1076,54.0,41,1,Fixed,615.899275462,1076,1,1,1,0,6,4,18 days 16:44:39.147000
Closed,Minor,2012-06-11 20:01:35.450000+00:00,Improvement,kaykay.unique,2012-04-29 04:31:16.706000+00:00,2012-05-08 21:44:10.865000+00:00,0,AVRO,kaykay.unique,1,AVRO-1075,139.0,29,0,Fixed,615.899291448,1075,1,0,1,0,6,4,9 days 17:12:54.159000
Closed,Major,2012-06-11 20:01:35.956000+00:00,Improvement,hernan.otero,2012-04-27 19:23:07.822000+00:00,2012-05-17 22:30:46.222000+00:00,0,AVRO,cutting,4,AVRO-1074,464.0,40,2,Fixed,615.899285512,1074,1,1,1,0,4,4,20 days 03:07:38.400000
Closed,Minor,2012-06-11 20:01:37.146000+00:00,Bug,jghoman,2012-04-23 19:55:41.739000+00:00,2012-05-08 21:22:04.371000+00:00,0,AVRO,jghoman,2,AVRO-1071,222.0,59,0,Fixed,615.899271836,1071,1,1,1,0,0,4,15 days 01:26:22.632000
Closed,Major,2012-06-11 20:01:37.939000+00:00,Bug,thiru_mg,2012-04-22 12:51:25.489000+00:00,2012-05-09 07:36:25.851000+00:00,0,AVRO,thiru_mg,3,AVRO-1070,111.0,49,0,Fixed,615.89926266,1070,1,1,0,0,6,4,16 days 18:45:00.362000
Closed,Major,2012-07-18 21:54:25.118000+00:00,Bug,thomasoa,2012-04-20 21:18:46.110000+00:00,2012-06-12 19:48:53.562000+00:00,0,AVRO,cutting,4,AVRO-1069,913.0,85,1,Fixed,578.82093883,1069,1,1,0,0,4,4,52 days 22:30:07.452000
Closed,Major,2012-06-11 20:01:37.414000+00:00,Improvement,thiru_mg,2012-04-20 05:59:48.647000+00:00,2012-04-22 12:41:36.803000+00:00,0,AVRO,thiru_mg,3,AVRO-1068,159.0,66,0,Fixed,615.899268739,1068,1,1,1,0,4,4,2 days 06:41:48.156000
Closed,Major,2012-06-11 20:01:35.554000+00:00,Bug,dlord,2012-04-19 00:04:33.001000+00:00,2012-05-11 18:08:35.833000+00:00,0,AVRO,dlord,9,AVRO-1066,6603.0,115,0,Fixed,615.899289958,1066,0,0,1,0,3,4,22 days 18:04:02.832000
Closed,Major,2012-09-25 21:24:32.332000+00:00,Bug,kehli,2012-04-18 20:52:20.818000+00:00,2012-05-13 17:28:53.063000+00:00,0,AVRO,thiru_mg,5,AVRO-1065,642.0,62,0,Fixed,509.841688675,1065,1,0,1,0,2,4,24 days 20:36:32.245000
Closed,Major,2012-06-11 20:01:37.238000+00:00,Improvement,kevinzhao,2012-04-17 08:33:41.449000+00:00,2012-05-16 21:24:22.250000+00:00,0,AVRO,kevinzhao,4,AVRO-1062,187.0,117,1,Fixed,615.899270542,1062,1,1,1,1,1,4,29 days 12:50:40.801000
Closed,Major,2012-06-11 20:01:37.734000+00:00,Improvement,kaykay.unique,2012-04-15 19:58:20.624000+00:00,2012-04-16 20:38:37.228000+00:00,0,AVRO,kaykay.unique,1,AVRO-1060,308.0,29,0,Fixed,615.899265047,1060,0,0,1,0,6,4,1 days 00:40:16.604000
Closed,Major,2012-06-11 20:01:38.041000+00:00,Bug,kevinzhao,2012-04-13 01:59:10.528000+00:00,2012-05-17 21:17:31.694000+00:00,0,AVRO,kevinzhao,4,AVRO-1056,142.0,67,1,Fixed,615.8992615,1056,1,1,1,0,4,4,34 days 19:18:21.166000
Closed,Minor,2012-09-25 21:24:31.984000+00:00,Bug,thiru_mg,2012-04-07 12:18:15.430000+00:00,2012-04-12 11:27:13.318000+00:00,0,AVRO,thiru_mg,3,AVRO-1055,333.0,42,0,Fixed,509.841692717,1055,1,1,1,0,5,4,4 days 23:08:57.888000
Closed,Major,2012-09-25 21:22:59.601000+00:00,Bug,susanths,2012-04-04 23:00:11.678000+00:00,2012-04-05 17:17:06.692000+00:00,0,AVRO,,1,AVRO-1054,3933.0,72,1,Invalid,509.842761978,1054,1,1,1,0,2,4,0 days 18:16:55.014000
Closed,Major,2012-06-11 20:01:33.514000+00:00,New Feature,nagav.ashish,2012-03-30 23:04:37.699000+00:00,2012-05-21 22:15:14.628000+00:00,0,AVRO,nagav.ashish,13,AVRO-1052,134.0,36,4,Fixed,615.899313614,1052,1,1,1,2,4,3,51 days 23:10:36.929000
Closed,Major,2012-06-11 20:01:36.386000+00:00,Bug,hasghari,2012-03-27 19:53:54.088000+00:00,2012-05-16 21:47:39.304000+00:00,1,AVRO,hasghari,4,AVRO-1051,418.0,61,2,Fixed,615.899280525,1051,1,1,1,1,1,3,50 days 01:53:45.216000
Closed,Major,2012-06-11 20:01:35.072000+00:00,Bug,abawany,2012-03-23 15:06:52.509000+00:00,2012-05-18 21:38:39.811000+00:00,0,AVRO,abawany,8,AVRO-1050,708.0,81,2,Fixed,615.899295654,1050,1,0,4,1,4,3,56 days 06:31:47.302000
